category,name,url,Image URL,Type,Base spirit,Ingredients,Preparation,Served,Standard drinkware,Standard garnish
Absinthe,Corpse reviver #2,https://en.wikipedia.org/wiki/Corpse_reviver#2,,Cocktail,,2 parts cognac 1 part apple brandy apple brandy or Calvados 1 part sweet vermouth,Shake well and strain into cocktail glass.[8],"Straight up: chilled, without ice",Cocktail glass,
Absinthe,Chrysanthemum,https://en.wikipedia.org/wiki/Chrysanthemum_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Chrysanthemum_cocktail.jpg/250px-Chrysanthemum_cocktail.jpg,Cocktail,,1.5 oz dry vermouth 3/4 oz bénédictine 2-3 dashes absinthe,Stir all ingredients with ice and strain into a chilled coupe,,Champagne coupe,Orange peel
Absinthe,Death in the Afternoon,https://en.wikipedia.org/wiki/Death_in_the_Afternoon_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Death_In_The_Afternoon.jpg/250px-Death_In_The_Afternoon.jpg,Wine cocktail,"Champagne,Absinthe",,,,Champagne flute,
Absinthe,Sazerac,https://en.wikipedia.org/wiki/Sazerac,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/SazeracCocktail.jpg/250px-SazeracCocktail.jpg,Cocktail,Cognac,50 mL cognac 10 mL absinthe One sugar cube sugar cube Two dashes Peychaud's Bitters Peychaud's Bitters,"Rinse a chilled old-fashioned glass with absinthe or anisette, and add crushed ice. Stir the other ingredients, with ice in a different glass. Discard ice and excess absinthe from the first glass, and strain the mixture into that glass.","Straight up: chilled, without ice",Old fashioned glass,lemon zest
Absinthe,Tuxedo,https://en.wikipedia.org/wiki/Tuxedo_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Tuxedo_No._2_cocktail.jpg/250px-Tuxedo_No._2_cocktail.jpg,Cocktail,Gin,3 cL gin (Old Tom) 3 cL dry vermouth 1/2 barspoon maraschino 1/4 barspoon absinthe 3 dashes orange bitters orange bitters,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,"Straight up: chilled, without ice",Cocktail glass,"cherry,lemon zest"
Beer,Black and tan,https://en.wikipedia.org/wiki/Black_and_tan,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Blackandtanbeer.jpg/250px-Blackandtanbeer.jpg,Mixed drink,,Pale ale orlagerand stout orporter,,Neat: undiluted and without ice,Pint glass,
Beer,Black velvet,https://en.wikipedia.org/wiki/Black_velvet_(cocktail),https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Black_Velvet_Cocktail_Layered.jpg/250px-Black_Velvet_Cocktail_Layered.jpg,Mixed drink,,Stout and Champagne,Mix equal parts stout and Champagne,Straight,Pilsner glass,
Beer,Boilermaker,https://en.wikipedia.org/wiki/Boilermaker_(beer_cocktail),,,,,,,,
Beer,Hangman's blood,https://en.wikipedia.org/wiki/Hangman%27s_blood,,,,,,,,
Beer,Irish car bomb,https://en.wikipedia.org/wiki/Irish_car_bomb_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Irish_Car_Bomb.jpg/250px-Irish_Car_Bomb.jpg,Beer cocktail,,"Guinness stout,Baileys Irish Cream, andJameson Irish Whiskey","The whiskey is floated on top of the Irish cream in a shot glass, and the shot glass is then dropped into the stout",,Apub glassand ashot glass.,
Beer,Michelada,https://en.wikipedia.org/wiki/Michelada,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Michelada_2.jpg/250px-Michelada_2.jpg,,Beer,,,"In a chilled, salt-rimmed glass",Pint glass,Lime
Beer,Monaco,https://en.wikipedia.org/wiki/Monaco_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Monaco_bi%C3%A8re.jpeg/250px-Monaco_bi%C3%A8re.jpeg,Mixed drink,,1/2 glass of beer 1/2 glass of carbonated lemonade Dash of grenadine,,Neat; chilled,Beer glassware,
Beer,Porchcrawler,https://en.wikipedia.org/wiki/Porchcrawler,,,,,,,,
Beer,Queen Mary,https://en.wikipedia.org/wiki/Queen_Mary_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/The_Official_Queen_Mary_Cocktail.jpg/250px-The_Official_Queen_Mary_Cocktail.jpg,Mixed drink,,Glass of beer Grenadine (to taste) Syrup from Maraschino cherries (optional),"Pour beer, then grenadine; leave room for pink beer head; garnish with maraschino cherries; drizzle syrup from cherries for added sweetness and colour",Neat; chilled,Beer glassware,Maraschino cherries
Beer,Sake bomb,https://en.wikipedia.org/wiki/Sake_bomb,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Sake_bomb_-_man_pounds_table_with_fist.jpg/250px-Sake_bomb_-_man_pounds_table_with_fist.jpg,Beer cocktail,"Beer,Sake",1 pint (~16 parts) beer 1 shot (1.5 parts) sake,"The shot of sake is dropped into the beer, causing it to fizz violently. The drink should then be consumed immediately.",Neat: undiluted and without ice,Apint glassand ashot glass.,
Beer,Shandy,https://en.wikipedia.org/wiki/Shandy,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Radler_Pils_Unterschied_01_%28RaBoe%29.jpg/250px-Radler_Pils_Unterschied_01_%28RaBoe%29.jpg,Cocktail,,,,,,
Beer,Snakebite,https://en.wikipedia.org/wiki/Snakebite_(drink),https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Snakebite_alcoholic_beverage.jpg/250px-Snakebite_alcoholic_beverage.jpg,,,One part lager/one part cider,Mix in a standard pint glass equal parts lager and cider,Without ice (no rocks),Pint glass,
Beer,Spaghett,https://en.wikipedia.org/wiki/Spaghett,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Spaghett.jpg/250px-Spaghett.jpg,Beer cocktail,Beer,10 oz. Miller High Life 1 oz. Aperol 1/2 oz. lemon juice lemon juice,Drink or pour roughly two oz. of beer from the bottle. Add the remaining ingredients directly into the bottle.[1][2],"Straight up: chilled, without ice",Miller High Lifebottle,Lemon wedge (optional)[1]
Beer,U-boot,https://en.wikipedia.org/wiki/U-boot_(cocktail),,,,,,,,
Brandy,Angel face,https://en.wikipedia.org/wiki/Angel_face_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IBA_Cocktail_Angel_Face_%2828068833805%29.jpg/250px-IBA_Cocktail_Angel_Face_%2828068833805%29.jpg,Cocktail,,3 cL gin 3 cL Apricot brandy Apricot brandy 3 cL Calvados,Pour all ingredients into cocktail shaker filled with ice cubes. Shake and strain into a chilled cocktail glass.,"Straight up: chilled, without ice",Cocktail glass,
Brandy,Between the sheets,https://en.wikipedia.org/wiki/Between_the_sheets_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Between_The_Sheets_Cocktail.jpg/250px-Between_The_Sheets_Cocktail.jpg,Cocktail,,30 mL white rum white rum 30 mL cognac 30 mL triple sec triple sec 20 mL fresh lemon juice lemon juice,Add all ingredients into a cocktail shaker. Shake with ice and strain into a chilled cocktail glass.,"Straight up: chilled, without ice",Cocktail glass,
Brandy,Blow my skull,https://en.wikipedia.org/wiki/Blow_my_skull,,Mixed drink,,1 pint rum 1 pint porter or ale 1/2 pint brandy 2 pints boiling water lime or lemon juice to taste sugar to taste,,,Mug,
Brandy,Brandy Alexander,https://en.wikipedia.org/wiki/Brandy_Alexander,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Brandy_alexander.jpg/250px-Brandy_alexander.jpg,Cocktail,,30 mL Cognac 30 mL Crème de cacao Crème de cacao (brown) 30 mL fresh cream,Pour all ingredients into cocktail shaker filled with ice cubes. Shake and strain into a chilled cocktail glass.,"Straight up: chilled, without ice",Cocktail glass,Sprinkle fresh groundnutmegon top.
Brandy,Brandy crusta,https://en.wikipedia.org/wiki/Brandy_crusta,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/15-09-26-RalfR-WLC-0306.jpg/250px-15-09-26-RalfR-WLC-0306.jpg,Cocktail,,52.5 mL brandy 7.5 mL Maraschino Luxardo Maraschino Luxardo 1 Bar spoon Curaçao 15 mL Fresh lemon juice lemon juice 1 Bar spoon simple syrup simple syrup 2 dashes aromatic bitters aromatic bitters,Mix all ingredients with ice cubes in a mixing glass. Strain into slim cocktail glass rimmed with sugar.,"Straight up: chilled, without ice",Cocktail glass,Orange or Lemon Twist
Brandy,Brandy old fashioned,https://en.wikipedia.org/wiki/Old_fashioned_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Whiskey_Old_Fashioned1.jpg/250px-Whiskey_Old_Fashioned1.jpg,Cocktail,Bourbon whiskey,45 mL bourbon or rye whiskey rye whiskey 1 sugar cube Few dashes Angostura bitters Angostura bitters Few dashes plain water,"Place sugar cube in old fashioned glass and saturate with bitter, add few dashes of plain water. Muddle until dissolved. Fill the glass with ice cubes and add whiskey. Stir gently. Garnish with orange slice or zest, and a cocktail cherry.",On the rocks: poured over ice,Old fashioned glass,"Orange slice orzest, andcocktail cherry"
Brandy,Brandy Manhattan,https://en.wikipedia.org/wiki/Dry_Manhattan,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Manhattan_Cocktail2.jpg/250px-Manhattan_Cocktail2.jpg,Cocktail,Whiskey,50 mL Rye whiskey Rye whiskey 20 mL Sweet red vermouth 1 dash Angostura bitters Angostura bitters,Pour all ingredients into mixing glass with ice cubes. Stir well. Strain into a chilled cocktail glass.,"Straight up: chilled, without ice",Cocktail glass,Maraschino cherry
Brandy,Brandy sour,https://en.wikipedia.org/wiki/Brandy_sour,https://upload.wikimedia.org/wikipedia/commons/9/96/Brandy_sour_%2822656571926%29.jpg,Cocktail,,5 cL (two parts) Cyprus brandy 2.5 cL (one part) lemon squash 2–4 drops of bitters Top with carbonated water carbonated water,"Stir into glass over ice, garnish and serve.",On the rocks: poured over ice,Highball glass,
Brandy,Chicago cocktail,https://en.wikipedia.org/wiki/Chicago_cocktail,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Chicago_%28cocktail%29.jpg/250px-Chicago_%28cocktail%29.jpg,Cocktail,,Brandy [1] [ 1 ] Triple sec Triple sec Bitters Champagne (optional),Shake or stir with ice.,On the rocks: poured over ice,Old fashioned glass,Lemon slice
Brandy,Curaçao punch,https://en.wikipedia.org/wiki/Cura%C3%A7ao_punch,,,,,,,,
Brandy,Diki-diki,https://en.wikipedia.org/wiki/Diki-diki,,,,,,,,
Brandy,Four score,https://en.wikipedia.org/wiki/Joe_Gilmore#Four_Score_(1955),,Cocktail,Brandy,3 parts Brandy 2 parts Yellow Chartreuse Yellow Chartreuse 1 part Lillet 1 part Orange Juice Orange Juice 1 part Dubonnet,"Shake ingredients together with ice, and strain into a cocktail glass.","Straight up: chilled, without ice",Cocktail glass,
Brandy,IBA,https://en.wikipedia.org/wiki/List_of_IBA_official_cocktails,,,,,,,,
Brandy,Hennchata,https://en.wikipedia.org/wiki/Hennchata,,,,,,,,
Brandy,Hoppel poppel,https://en.wikipedia.org/wiki/Hoppel_poppel_(beverage),,,,,,,,
Brandy,Horse's neck,https://en.wikipedia.org/wiki/Horse%27s_neck,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/16-09-17-WikiLovesCocktails-Drink-Img0266_1.jpg/250px-16-09-17-WikiLovesCocktails-Drink-Img0266_1.jpg,Highball,Brandy,4 cL (1 part) Brandy 12 cL (3 parts) Ginger ale Ginger ale Dash of Angostura bitter Angostura bitter (optional),"Pour brandy and ginger ale directly into highball glass with ice cubes. Stir gently. Garnish with lemon zest. If desired, add dashes of Angostura Bitter.",On the rocks: poured over ice,Highball glass,Long spiral oflemonzest
Brandy,Incredible Hulk,https://en.wikipedia.org/wiki/Incredible_Hulk_(drink),,Cocktail,"Cognac,Hpnotiq",One part hpnotiq One part cognac,Stir together and serve over ice.,On the rocks: poured over ice,Cocktail glass,
Brandy,Jack Rose,https://en.wikipedia.org/wiki/Jack_Rose_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/15-09-26-RalfR-WLC-0259.jpg/250px-15-09-26-RalfR-WLC-0259.jpg,Cocktail,Brandy,4 parts applejack 1 part lemon or lime juice 1/2 part grenadine,"Traditionally shaken into a chilled glass, garnished, and served straight up.","Straight up: chilled, without ice",Cocktail glass,lemon zest
Brandy,Paradise,https://en.wikipedia.org/wiki/Paradise_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Paradise_cocktail.jpg/250px-Paradise_cocktail.jpg,Cocktail,Gin,3.5 cL (7 parts) gin 2 cL (4 parts) apricot brandy 1.5 cL (3 parts) orange juice orange juice,Shake together over ice. Strain into cocktail glass and serve chilled.,"Straight up: chilled, without ice",Cocktail glass,
Brandy,Pisco sour,https://en.wikipedia.org/wiki/Pisco_sour,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Pisco_sour_20100613b.JPG/250px-Pisco_sour_20100613b.JPG,Cocktail,Pisco,60 mL pisco 30 mL fresh lemon juice 20 mL simple syrup simple syrup 1 raw egg white egg white,Add all ingredients into a shaker with ice. Shake and strain into a chilled goblet glass.,"Straight up: chilled, without ice",Goblet,Few dashes ofAmargo bitterson top as an aromatic garnish
Brandy,Porto flip,https://en.wikipedia.org/wiki/Porto_flip,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Porto_Flip.jpg/250px-Porto_Flip.jpg,Cocktail,Port,1.5 cL (3 parts) brandy 4.5 cL (9 parts) port 1 cL (2 parts) egg yolk egg yolk,"Shake ingredients together in amixerwith ice. Strain into glass, garnish and serve","Straight up: chilled, without ice",Cocktail glass,Gratednutmeg
Brandy,Savoy affair,https://en.wikipedia.org/wiki/Savoy_affair,,Cocktail,Brandy,3 parts Brandy 2 parts Yellow Chartreuse Yellow Chartreuse 1 part Lillet 1 part Orange Juice Orange Juice 1 part Dubonnet,"Shake ingredients together with ice, and strain into a cocktail glass.","Straight up: chilled, without ice",Cocktail glass,
Brandy,Savoy corpse reviver,https://en.wikipedia.org/wiki/Savoy_corpse_reviver,,Cocktail,Brandy,3 parts Brandy 2 parts Yellow Chartreuse Yellow Chartreuse 1 part Lillet 1 part Orange Juice Orange Juice 1 part Dubonnet,"Shake ingredients together with ice, and strain into a cocktail glass.","Straight up: chilled, without ice",Cocktail glass,
Brandy,Sazerac,https://en.wikipedia.org/wiki/Sazerac,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/SazeracCocktail.jpg/250px-SazeracCocktail.jpg,Cocktail,Cognac,50 mL cognac 10 mL absinthe One sugar cube sugar cube Two dashes Peychaud's Bitters Peychaud's Bitters,"Rinse a chilled old-fashioned glass with absinthe or anisette, and add crushed ice. Stir the other ingredients, with ice in a different glass. Discard ice and excess absinthe from the first glass, and strain the mixture into that glass.","Straight up: chilled, without ice",Old fashioned glass,lemon zest
Brandy,Sidecar,https://en.wikipedia.org/wiki/Sidecar_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Sidecar-cocktail.jpg/250px-Sidecar-cocktail.jpg,Cocktail,Cognac,50 mL cognac 20 mL triple sec triple sec 20 mL fresh lemon juice lemon juice,"Pour all ingredients into a cocktail shaker, shake well with ice, strain into a chilled cocktail glass.","Straight up: chilled, without ice",Cocktail glass,
Brandy,Singapore sling,https://en.wikipedia.org/wiki/Singapore_sling,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Singaporesling-march2017.jpg/250px-Singaporesling-march2017.jpg,Mixed drink,Gin,30 mL gin 15 mL Kirsch (Modern recipes mostly use Cherry liqueur) 7.5 mL Cointreau 7.5 mL DOM Bénédictine 120 mL fresh pineapple juice pineapple juice 15 mL fresh lime juice lime juice 10 mL Grenadine 1 dash Angostura bitters Angostura bitters,Pour all ingredients into a cocktail shaker filled with ice cubes. Shake well. Strain into a hurricane glass.,"Straight up: chilled, without ice",Hurricane glass,pineappleandMaraschino cherry
Brandy,Stinger,https://en.wikipedia.org/wiki/Stinger_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Stinger_Cocktail.jpg/250px-Stinger_Cocktail.jpg,Cocktail,Cognac,50 mL cognac 20 mL white crème de menthe crème de menthe,Pour all ingredients into mixing glass with ice cubes. Stir well. Strain into chilled martini cocktail glass.,"Straight up: chilled, without ice",Cocktail glass,Optional mint leaf
Brandy,The Blenheim,https://en.wikipedia.org/wiki/The_Blenheim,,Cocktail,Brandy,3 parts Brandy 2 parts Yellow Chartreuse Yellow Chartreuse 1 part Lillet 1 part Orange Juice Orange Juice 1 part Dubonnet,"Shake ingredients together with ice, and strain into a cocktail glass.","Straight up: chilled, without ice",Cocktail glass,
Brandy,Tom and Jerry,https://en.wikipedia.org/wiki/Tom_and_Jerry_(mixed_drink),https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Tom_%26_Jerry_as_served_at_Karl_Ratzsch%27s%2C_Milwaukee.jpg/250px-Tom_%26_Jerry_as_served_at_Karl_Ratzsch%27s%2C_Milwaukee.jpg,Cocktail,,"Eggs or egg whites, powdered sugar, brandy, rum","Separate eggs. Beat egg whites until stiff. Mix egg yolks with powdered sugar. Put a spoonful of yolk mixture in cup, and mix with brandy and rum. Fold in some egg white, then add hot milk and top with more egg white. Stir gently to fold in the egg white. Top with Nutmeg.",Hot in a mug or bowl,Mug,
Cachaça,Batida,https://en.wikipedia.org/wiki/Cocktails_with_cacha%C3%A7a#Batida,,Cocktail,,"50 mL cachaça 1 ⁄ 2 Lime cut into 4 wedges (or tahiti lime tahiti lime , but not lemon ) 2 teaspoons crystal or refined sugar",Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using amuddleror a wooden spoon). Fill the glass with crushed ice and add the Cachaça.[3],On the rocks: poured over ice,Old fashioned glass,lime[2]
Cachaça,Caipirinha,https://en.wikipedia.org/wiki/Caipirinha,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Caipirinha_with_lime.jpg/250px-Caipirinha_with_lime.jpg,Cocktail,,60 mL cachaça 1 persian lime persian lime cut into small wedges 4 teaspoons white cane sugar,Place lime and sugar into a double old fashioned glass and muddle gently. Fill the glass with cracked ice and add Cachaça. Stir gently to involve ingredients.,On the rocks: poured over ice,Old fashioned glass,"sugarcane, lime (ingredient)"
Cachaça,Caju amigo,https://en.wikipedia.org/wiki/Caju_amigo,,Cocktail,,"50 mL cachaça 1 ⁄ 2 Lime cut into 4 wedges (or tahiti lime tahiti lime , but not lemon ) 2 teaspoons crystal or refined sugar",Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using amuddleror a wooden spoon). Fill the glass with crushed ice and add the Cachaça.[3],On the rocks: poured over ice,Old fashioned glass,lime[2]
Cachaça,Leite de onça,https://en.wikipedia.org/wiki/Cocktails_with_cacha%C3%A7a#Leite_de_onça,,Cocktail,,"50 mL cachaça 1 ⁄ 2 Lime cut into 4 wedges (or tahiti lime tahiti lime , but not lemon ) 2 teaspoons crystal or refined sugar",Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using amuddleror a wooden spoon). Fill the glass with crushed ice and add the Cachaça.[3],On the rocks: poured over ice,Old fashioned glass,lime[2]
Cachaça,Quentão,https://en.wikipedia.org/wiki/Cocktails_with_cacha%C3%A7a#Quentão,,Cocktail,,"50 mL cachaça 1 ⁄ 2 Lime cut into 4 wedges (or tahiti lime tahiti lime , but not lemon ) 2 teaspoons crystal or refined sugar",Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using amuddleror a wooden spoon). Fill the glass with crushed ice and add the Cachaça.[3],On the rocks: poured over ice,Old fashioned glass,lime[2]
Cachaça,Rabo-de-galo,https://en.wikipedia.org/wiki/Rabo-de-galo,,Cocktail,,"50 mL cachaça 1 ⁄ 2 Lime cut into 4 wedges (or tahiti lime tahiti lime , but not lemon ) 2 teaspoons crystal or refined sugar",Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using amuddleror a wooden spoon). Fill the glass with crushed ice and add the Cachaça.[3],On the rocks: poured over ice,Old fashioned glass,lime[2]
Gin,20th century,https://en.wikipedia.org/wiki/20th_century_(cocktail),,,,4.5 cL Gin 2 cL Kina Lillet Kina Lillet 1.5 cL light creme de cacao creme de cacao 2 cL fresh lemon juice,"Shake in an iced cocktail shaker, and strain into a cocktail glass. Garnish with a lemon twist.",,,
Gin,Angel face,https://en.wikipedia.org/wiki/Angel_face_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/IBA_Cocktail_Angel_Face_%2828068833805%29.jpg/250px-IBA_Cocktail_Angel_Face_%2828068833805%29.jpg,Cocktail,,3 cL gin 3 cL Apricot brandy Apricot brandy 3 cL Calvados,Pour all ingredients into cocktail shaker filled with ice cubes. Shake and strain into a chilled cocktail glass.,"Straight up: chilled, without ice",Cocktail glass,
Gin,Aviation,https://en.wikipedia.org/wiki/Aviation_cocktail,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Aviation_Cocktail.jpg/250px-Aviation_Cocktail.jpg,Cocktail,,45 mL gin 15 mL maraschino Luxardo 15 mL lemon juice 1 barspoon crème de violette crème de violette,Add all ingredients into acocktail shaker. Shake with cracked ice and strain into a chilled cocktail glass.,"Straight up: chilled, without ice",Cocktail glass,maraschino cherry
Gin,Bee's knees,https://en.wikipedia.org/wiki/Bee%27s_knees_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Bee%27s_Knees.jpg/250px-Bee%27s_Knees.jpg,Cocktail,,2oz gin 1oz honey syrup 1oz lemon juice 1oz orange juice garnish with lemon peel,"Combine gin, honey syrup, lemon juice and orange juice into a mixing tin. Shake. Strain into chilled cocktail glass. Garnish with lemon peel.","Straight up: chilled, without ice",Cocktail glass,Garnish with lemon peel
Gin,Bijou,https://en.wikipedia.org/wiki/Bijou_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Bijou_Cocktail.jpg/250px-Bijou_Cocktail.jpg,Cocktail,,1 part gin 1 part green Chartreuse 1 part sweet vermouth Dash orange bitters,Stir in mixing glass with ice and strain,"Straight up: chilled, without ice",Cocktail glass,lemon twist
Gin,Blackthorn,https://en.wikipedia.org/wiki/Blackthorn_(cocktail),,,,2 oz sloe gin sloe gin 1 oz dry vermouth dry vermouth dash Angostura bitters Angostura bitters dash Absinthe 2 oz Irish whiskey Irish whiskey 1 oz. sweet vermouth sweet vermouth,"Fill mixing glass with gin, vermouth, and bitters. Add ice and stir until chilled, then add strain into a chilled glass. Garnish with a lemon peel.[1]",chilled,Cocktail glass,lemon slice
Gin,Bloody Margaret,https://en.wikipedia.org/wiki/Bloody_Margaret,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Bloody_Mary_Coctail_with_celery_stalk_-_Evan_Swigart.jpg/250px-Bloody_Mary_Coctail_with_celery_stalk_-_Evan_Swigart.jpg,Mixed drink,,45 mL vodka 90 mL tomato juice tomato juice 15 mL fresh lemon juice lemon juice 2 dashes of Worcestershire sauce Worcestershire sauce Tabasco sauce Tabasco sauce Celery salt Celery salt Black pepper Black pepper,"Stir gently all the ingredients in a mixing glass with ice, pour into rocks glass.",On the rocks: poured over ice,Highball glass,Celeryand lemon wedge (optional)
Gin,Boston,https://en.wikipedia.org/wiki/Boston_(cocktail),,Cocktail,,Gin Apricot brandy Apricot brandy Grenadine Lemon juice,"Shaken over ice, strained into a chilled glass, garnished, and served straight up.","Straight up: chilled, without ice",Cocktail glass,cherry
Gin,Bramble,https://en.wikipedia.org/wiki/Bramble_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Bramble_Cocktail1.jpg/250px-Bramble_Cocktail1.jpg,,,50 mL Gin 25 mL Fresh Lemon Juice 12.5 mL Sugar Syrup 15 mL Crème de Mûre,"Pour all ingredients into a cocktail shaker except the Crème de Mûre, shake well with ice, strain into chilled old fashioned glass filled with crushed ice, then pour the blackberry liqueur (Crème de Mûre) over the top of the drink, in a circular motion.",On the rocks: poured over ice,Old fashioned glass,"Blackberry, lemon slice"
Gin,Breakfast martini,https://en.wikipedia.org/wiki/Breakfast_martini,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Breakfast_Martini.jpg/250px-Breakfast_Martini.jpg,Cocktail,,2 shots (50 mL) gin3/4 shot (18.75 mL)Cointreauortriple sec3/4 shot fresh lemon juice1 spoon orange marmalade,Mix or shake incocktail shakerfilled with ice cubes. Strain into glass and serve.,"Straight up: chilled, without ice",Cocktail glass,lemon twist
Gin,Bronx,https://en.wikipedia.org/wiki/Bronx_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Bronx_%28cocktail%29.jpg/250px-Bronx_%28cocktail%29.jpg,Cocktail,,3 cL (6 parts) Gin 1.5 cL (3 parts) Sweet Red Vermouth 1 cL (2 parts) Dry Vermouth 1.5 cL (3 parts) Orange juice Orange juice,"Pour intococktail shakerall ingredients with ice cubes, shake well. Strain in chilledcocktailor martini glass.","Straight up: chilled, without ice",Cocktail glass,orange twist
Gin,Casino,https://en.wikipedia.org/wiki/Casino_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Casino_Cocktail_%289120690108%29.jpg/250px-Casino_Cocktail_%289120690108%29.jpg,Cocktail,,4 cL gin (Old Tom) 1 cL Maraschino 1 cL fresh lemon juice 2 dashes orange bitters orange bitters,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,"Straight up: chilled, without ice",Cocktail glass,Lemontwist andmaraschino cherry
Gin,Cloister,https://en.wikipedia.org/wiki/Cloister_(cocktail),,,,1.5 oz gin (6 parts) 0.5 oz yellow Chartreuse (2 parts) 0.5 oz grapefruit juice (2 parts) 0.25 oz tsp lemon juice (1 part) 0.25 oz simple syrup simple syrup (1 part),"Combine ingredients with ice in cocktail shaker; shake well, then strain into cocktail glass, pouring over ice.",,Champagne coupe,Grapefruit twist or lemon twist
Gin,Clover Club cocktail,https://en.wikipedia.org/wiki/Clover_Club_cocktail,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/15-09-26-RalfR-WLC-0126.jpg/250px-15-09-26-RalfR-WLC-0126.jpg,Cocktail,,4.5cl Gin 1.5cl lemon juice lemon juice 1.5cl raspberry syrup raspberry syrup 1 egg white egg white or 20 mL aquafaba or 4 drops cocktail foamer,"Dry shake ingredients to emulsify, add ice, shake and served straight up.","Straight up: chilled, without ice",Cocktail glass,
Gin,Cooperstown cocktail,https://en.wikipedia.org/wiki/Cooperstown_cocktail_(cocktail),,,,1 oz. Gin .5 oz. Dry vermouth Dry vermouth .5 oz. Sweet vermouth Sweet vermouth Mint sprig,"Shake with ice and strain into chilled cocktail glass, add mint.",Frozen: blended with ice,Cocktail glass,
Gin,Corpse reviver #2,https://en.wikipedia.org/wiki/Corpse_reviver#2,,Cocktail,,2 parts cognac 1 part apple brandy apple brandy or Calvados 1 part sweet vermouth,Shake well and strain into cocktail glass.[8],"Straight up: chilled, without ice",Cocktail glass,
Gin,Damn the weather,https://en.wikipedia.org/wiki/Damn_the_weather_(cocktail),https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Damn_the_weather_cocktail.jpg/250px-Damn_the_weather_cocktail.jpg,Cocktail,,1 measure gin 1/2 measure sweet vermouth 1/2 measure orange juice 1/4 measure orange curacao or triple sec,Shake with ice and strain into a chilled large cocktail glass,"Straight up: chilled, without ice",Cocktail glass,Slice of orange
